1614326795.000000, 1614326795.000000, 1614326795.000000
32.000000, 32.000000, 32.000000
11,-38,-51
10,-37,-48
11,-38,-45
10,-37,-55
11,-37,-54
10,-38,-50
11,-38,-52
11,-38,-48
8,-37,-50
10,-40,-45
11,-38,-43
9,-39,-45
8,-38,-48
7,-38,-50
8,-37,-50
10,-38,-50
9,-38,-48
9,-39,-48
10,-38,-49
9,-38,-49
10,-38,-48
10,-38,-48
8,-39,-48
10,-38,-50
9,-38,-48
8,-38,-50
11,-37,-48
10,-37,-50
10,-39,-45
10,-39,-49
9,-37,-49
10,-38,-48
10,-39,-47
11,-35,-51
15,-39,-50
12,-40,-46
10,-39,-45
7,-36,-54
14,-36,-47
9,-37,-50
13,-43,-50
14,-38,-49
7,-36,-50
10,-39,-46
11,-40,-50
13,-38,-49
8,-37,-48
7,-39,-47
10,-38,-49
10,-38,-50
9,-32,-17
5,-38,-49
2,-38,-47
6,-39,-45
7,-38,-50
8,-40,-49
8,-40,-48
7,-39,-49
7,-38,-48
6,-39,-49
7,-39,-49
6,-38,-49
6,-39,-48
7,-39,-50
7,-38,-49
6,-39,-49
6,-38,-49
6,-38,-49
7,-39,-48
6,-37,-51
5,-38,-50
7,-38,-50
7,-38,-50
5,-39,-48
6,-38,-49
5,-38,-49
5,-39,-48
5,-39,-49
6,-38,-49
6,-38,-50
6,-39,-50
7,-40,-49
5,-38,-49
5,-39,-49
6,-39,-49
3,-39,-46
4,-40,-47
7,-39,-51
6,-40,-51
6,-38,-48
7,-39,-51
5,-39,-47
6,-39,-46
8,-41,-49
6,-40,-48
5,-39,-47
5,-39,-49
4,-39,-49
6,-40,-46
6,-41,-49
5,-39,-50
3,-39,-46
7,-41,-47
7,-41,-50
6,-40,-48
4,-39,-46
9,-42,-46
5,-40,-50
5,-39,-46
6,-40,-46
8,-41,-48
7,-41,-46
6,-38,-53
12,-38,-56
9,-41,-41
9,-39,-47
12,-40,-50
9,-41,-42
10,-41,-46
11,-37,-52
8,-40,-48
10,-39,-45
12,-39,-48
11,-40,-46
10,-39,-46
11,-40,-48
12,-41,-48
10,-39,-45
12,-41,-45
11,-40,-47
10,-39,-48
10,-40,-47
11,-41,-46
11,-40,-48
9,-40,-48
11,-40,-48
10,-40,-46
11,-40,-49
11,-40,-48
10,-41,-47
9,-40,-45
7,-41,-46
8,-40,-46
10,-41,-45
7,-40,-48
8,-40,-50
9,-39,-49
10,-41,-43
9,-42,-51
9,-40,-48
7,-39,-45
6,-42,-44
9,-39,-49
6,-39,-50
7,-42,-50
8,-41,-42
8,-39,-49
7,-40,-47
8,-40,-49
8,-40,-53
8,-40,-44
7,-40,-46
4,-36,-56
6,-36,-50
7,-36,-48
5,-43,-50
6,-38,-55
10,-36,-56
20,-33,-55
19,-35,-57
6,-35,-63
11,-31,-64
5,-30,-63
8,-28,-57
6,-28,-58
9,-25,-61
13,-23,-61
14,-17,-59
13,-16,-62
17,-10,-63
13,-11,-56
9,-8,-61
8,-6,-68
19,-4,-59
12,2,-61
11,4,-65
15,9,-57
18,9,-53
13,12,-55
10,13,-53
20,20,-48
20,17,-51
21,11,-47
21,11,-45
19,14,-53
17,16,-53
18,19,-54
15,17,-57
27,21,-53
23,26,-55
20,20,-58
19,20,-56
17,24,-58
9,29,-66
18,22,-53
14,23,-55
11,22,-58
14,22,-57
16,22,-55
9,29,-57
19,18,-56
19,25,-60
5,27,-60
13,18,-53
18,27,-52
7,26,-56
5,20,-56
8,21,-58
2,22,-60
5,21,-59
6,22,-60
3,23,-61
7,22,-57
7,23,-55
4,23,-57
7,22,-56
8,23,-55
11,22,-58
12,25,-57
16,26,-55
2,9,-62
4,11,-59
14,12,-52
11,11,-54
22,16,-49
2,14,-49
16,12,-37
9,9,-44
10,2,-45
2,-13,-47
3,-13,-58
11,-25,-58
7,-27,-59
12,-28,-73
13,-27,-75
16,-30,-68
21,-25,-73
37,-19,-75
16,-31,-89
15,-30,-80
9,-38,-49
10,-36,-44
12,-36,-44
11,-36,-44
15,-38,-52
13,-37,-54
13,-38,-53
15,-38,-46
13,-38,-46
12,-37,-46
13,-37,-49
17,-38,-48
14,-39,-50
13,-38,-51
13,-35,-50
10,-38,-45
15,-38,-48
15,-38,-48
11,-39,-50
12,-40,-48
13,-38,-47
9,-38,-49
9,-40,-48
10,-37,-48
7,-39,-51
9,-39,-47
9,-38,-51
9,-38,-48
7,-38,-48
6,-38,-50
6,-38,-48
14,-51,-44
3,-37,-50
2,-38,-48
4,-39,-47
6,-39,-49
7,-40,-52
6,-39,-51
4,-39,-48
3,-38,-48
3,-38,-48
4,-39,-50
4,-38,-51
1,-39,-49
2,-39,-47
2,-38,-52
3,-38,-49
3,-39,-50
2,-39,-48
2,-38,-49
2,-39,-50
2,-39,-49
2,-38,-50
3,-39,-48
1,-38,-49
1,-38,-48
1,-38,-48
2,-39,-49
2,-39,-50
-2,-38,-51
1,-39,-49
4,-40,-49
2,-37,-53
2,-37,-49
1,-38,-48
2,-38,-51
6,-40,-48
4,-40,-47
1,-37,-52
4,-39,-50
11,-41,-48
11,-41,-48
6,-40,-49
8,-40,-47
13,-40,-46
12,-42,-46
15,-41,-45
13,-39,-48
12,-40,-46
13,-40,-45
13,-40,-45
12,-40,-47
14,-41,-46
13,-40,-45
12,-40,-46
13,-41,-45
12,-41,-46
12,-41,-46
13,-41,-45
12,-41,-45
13,-41,-46
14,-40,-45
14,-41,-43
16,-40,-47
16,-40,-46
17,-41,-45
16,-41,-46
15,-40,-44
15,-41,-44
15,-41,-47
13,-42,-44
13,-41,-47
13,-41,-49
11,-39,-47
15,-39,-46
13,-41,-48
11,-41,-47
12,-40,-47
10,-40,-47
8,-40,-48
9,-39,-48
8,-40,-47
8,-39,-48
8,-39,-48
7,-39,-45
5,-38,-51
6,-39,-51
8,-40,-47
8,-39,-49
8,-39,-47
8,-39,-48
7,-39,-48
9,-39,-47
7,-39,-48
6,-38,-48
7,-38,-49
9,-39,-50
4,-41,-45
6,-39,-49
7,-39,-50
5,-39,-47
6,-41,-47
6,-40,-48
6,-39,-50
7,-40,-49
5,-39,-48
5,-42,-47
5,-43,-45
4,-39,-49
5,-39,-47
2,-40,-47
4,-39,-48
4,-40,-50
3,-41,-47
3,-41,-45
9,-44,-47
6,-42,-50
3,-40,-47
4,-39,-48
6,-42,-48
5,-42,-47
4,-38,-43
7,-43,-47
10,-42,-48
7,-41,-47
7,-41,-42
6,-42,-48
7,-42,-51
8,-43,-45
11,-40,-53
9,-39,-51
6,-42,-30
7,-42,-38
15,-39,-49
12,-38,-53
12,-39,-45
15,-40,-46
14,-41,-48
14,-40,-46
14,-38,-46
11,-40,-44
14,-40,-47
14,-39,-46
12,-39,-46
16,-42,-45
16,-41,-44
13,-40,-47
14,-42,-44
14,-41,-46
14,-38,-47
14,-40,-44
14,-40,-46
13,-41,-47
13,-42,-44
14,-40,-47
16,-40,-45
15,-39,-47
14,-38,-45
14,-39,-46
14,-39,-47
14,-40,-52
15,-40,-53
14,-40,-47
15,-41,-44
42,-42,-38
28,-39,-40
27,-41,-43
29,-45,-42
32,-41,-37
42,-42,-28
43,-41,-19
42,-49,-22
55,-32,-17
48,-35,-19
46,-39,-16
50,-33,-13
48,-36,-11
46,-37,-10
42,-38,-10
47,-33,-8
52,-33,-5
55,-32,-2
56,-31,-4
52,-30,-7
49,-33,-8
48,-36,-8
49,-33,-4
51,-35,-6
57,-36,-6
51,-31,-8
50,-35,-8
53,-34,-7
54,-28,-9
51,-29,-9
57,-32,-11
49,-36,-13
54,-33,-10
55,-33,-9
59,-31,-11
49,-29,-14
52,-30,-11
46,-28,-12
45,-33,-15
59,-28,-11
53,-33,-13
53,-35,-11
55,-33,-9
47,-28,-6
56,-33,-6
48,-36,-7
58,-30,-3
52,-34,-3
47,-41,-6
59,-30,-4
48,-27,0
44,-41,0
59,-31,4
51,-35,2
44,-37,3
52,-30,3
52,-36,5
53,-32,1
48,-36,-3
53,-32,2
52,-32,3
50,-40,0
50,-43,0
59,-33,4
51,-35,6
49,-35,7
40,-36,3
44,-41,4
49,-40,3
44,-60,-2
64,-7,11
52,-38,4
55,-32,6
53,-40,2
54,-36,4
52,-32,4
51,-34,4
51,-32,5
49,-40,5
46,-45,0
54,-34,1
48,-38,-2
51,-34,2
52,-23,5
48,-39,0
59,-36,5
55,-36,2
52,-33,0
52,-29,2
54,-37,4
53,-35,4
52,-32,-2
48,-34,-4
44,-32,-1
60,-36,1
56,-33,-6
45,-33,-7
49,-34,-5
58,-37,-3
56,-39,-2
53,-34,-1
50,-34,-1
58,-38,0
43,-35,1
48,-35,4
49,-37,6
44,-37,4
46,-40,5
48,-39,4
56,-34,3
52,-39,-1
45,-36,1
46,-40,2
50,-40,0
49,-39,1
53,-37,2
51,-37,1
52,-35,2
47,-38,1
47,-37,0
52,-40,-3
51,-34,-3
50,-37,-3
51,-36,-2
54,-37,-1
46,-40,0
47,-37,1
51,-44,1
43,-43,3
47,-43,4
50,-39,1
42,-43,1
47,-42,5
53,-43,2
42,-41,4
47,-42,5
48,-38,5
49,-37,3
50,-39,3
50,-33,6
51,-40,4
47,-40,5
50,-38,3
46,-41,3
52,-36,6
52,-35,0
47,-37,3
48,-37,4
56,-33,4
51,-35,1
43,-45,-1
49,-40,3
49,-41,4
48,-43,1
46,-41,3
45,-42,3
50,-43,1
50,-41,3
42,-39,4
54,-41,11
42,-44,6
42,-41,8
49,-43,11
47,-39,7
47,-35,9
48,-37,7
49,-36,9
46,-38,10
49,-38,10
49,-40,8
49,-36,10
45,-39,10
49,-38,10
48,-38,8
48,-38,10
55,-31,10
44,-39,3
47,-38,11
51,-38,10
43,-42,3
50,-36,9
50,-37,9
50,-37,7
51,-37,9
49,-37,8
51,-37,6
51,-38,9
47,-40,9
46,-39,6
50,-37,8
50,-35,8
45,-44,5
50,-41,6
51,-35,4
47,-40,2
43,-44,6
46,-41,4
46,-44,4
41,-43,5
48,-43,4
49,-44,4
55,-40,-1
45,-41,-1
41,-41,2
52,-39,3
41,-45,2
45,-42,5
46,-41,4
47,-41,3
47,-41,2
48,-41,3
50,-40,2
48,-38,1
44,-44,4
45,-43,2
43,-41,3
44,-43,3
49,-43,0
46,-41,2
46,-42,2
48,-42,2
44,-41,1
48,-45,3
39,-42,4
40,-45,0
39,-46,3
40,-47,1
44,-44,-1
43,-44,0
44,-44,1
43,-42,-1
43,-44,-1
47,-45,3
43,-45,2
42,-45,0
42,-43,0
46,-45,2
38,-46,4
44,-41,1
42,-44,-1
41,-45,-3
49,-43,-5
49,-43,-8
41,-37,-10
67,-37,0
33,-43,-10
37,-48,-13
50,-37,-6
42,-39,-9
41,-41,-8
57,-42,0
51,-43,-4
43,-44,-6
48,-40,-4
41,-40,-6
44,-42,-2
50,-40,-3
45,-43,-4
48,-43,-3
51,-38,-2
48,-39,-5
46,-37,-8
42,-36,-7
32,-39,-1
66,-38,5
50,-36,-10
47,-34,-3
54,-37,-13
51,-38,-17
75,-41,-18
55,-38,-16
53,-33,-18
49,-35,-18
45,-33,-19
48,-36,-15
46,-37,-11
47,-38,-12
45,-37,-10
50,-38,-10
51,-36,-12
50,-32,-20
45,-40,-17
45,-38,-19
47,-38,-21
45,-37,-18
42,-37,-17
50,-37,-22
51,-37,-22
39,-38,-16
45,-43,-20
45,-41,-17
46,-40,-16
39,-39,-15
45,-37,-18
38,-40,-11
46,-40,-18
46,-40,-18
46,-40,-17
44,-39,-18
42,-39,-18
47,-40,-18
45,-40,-16
42,-40,-17
44,-41,-18
45,-41,-18
43,-40,-18
42,-41,-18
44,-41,-20
44,-40,-19
43,-40,-18
44,-41,-16
45,-40,-17
42,-41,-15
46,-41,-14
44,-41,-13
45,-40,-14
44,-41,-13
44,-41,-14
44,-42,-14
48,-40,-15
46,-40,-15
42,-42,-12
44,-42,-13
46,-41,-14
47,-38,-13
45,-39,-14
41,-44,-13
49,-40,-13
39,-41,-18
47,-38,-17
46,-39,-12
42,-41,-10
42,-49,-12
53,-42,-16
47,-40,-21
43,-39,-19
40,-41,-16
43,-42,-17
36,-40,-11
39,-43,-14
45,-41,-18
46,-41,-17
44,-40,-16
44,-39,-18
45,-40,-15
43,-40,-17
41,-39,-17
49,-38,-16
47,-39,-15
49,-38,-17
47,-37,-17
48,-39,-15
46,-38,-15
47,-36,-15
48,-38,-16
47,-38,-16
46,-38,-14
47,-39,-14
46,-39,-14
46,-38,-15
47,-38,-14
46,-38,-15
47,-39,-16
46,-38,-14
46,-38,-14
48,-40,-16
49,-39,-16
45,-38,-15
44,-37,-15
44,-40,-15
47,-40,-16
45,-41,-17
47,-39,-17
47,-39,-18
44,-39,-16
45,-40,-15
42,-42,-16
46,-39,-19
44,-40,-17
44,-41,-17
47,-39,-17
40,-40,-17
41,-41,-19
45,-39,-20
41,-40,-22
41,-41,-26
46,-40,-30
43,-38,-30
39,-41,-22
37,-42,-25
36,-42,-28
45,-40,-30
38,-40,-26
39,-42,-28
36,-39,-30
48,-35,-24
56,-34,-22
41,-42,-26
46,-37,-19
46,-40,-17
46,-38,-17
45,-38,-15
40,-40,-13
34,-39,-16
57,-33,-18
50,-38,-20
41,-35,-23
30,-38,-31
50,-37,-24
38,-37,-31
41,-35,-37
42,-34,-38
38,-35,-39
24,-33,-47
24,-36,-51
37,-35,-39
41,-31,-39
30,-34,-49
29,-34,-46
29,-34,-44
29,-31,-46
30,-30,-49
26,-29,-50
26,-30,-49
25,-28,-48
29,-28,-45
22,-30,-45
22,-32,-51
28,-28,-54
33,-27,-56
21,-25,-62
26,-24,-58
25,-21,-55
18,-19,-60
15,-19,-61
10,-17,-62
7,-16,-59
10,-15,-59
7,-14,-64
9,-13,-64
7,-9,-63
10,-7,-62
21,-14,-62
-2,6,-67
14,4,-64
10,6,-70
18,2,-68
14,5,-58
12,15,-59
2,8,-59
9,14,-55
15,18,-52
4,19,-52
16,16,-47
10,17,-53
8,19,-51
6,23,-46
12,25,-53
10,23,-56
7,26,-53
12,28,-57
13,26,-59
9,25,-55
3,28,-61
12,18,-62
15,24,-56
12,25,-57
13,26,-60
17,26,-57
12,27,-59
14,33,-63
16,27,-58
15,30,-58
16,30,-55
14,35,-52
14,34,-51
17,35,-43
18,35,-42
19,34,-37
13,36,-38
16,37,-40
23,38,-42
19,42,-43
16,37,-45
20,43,-42
22,48,-46
22,35,-43
19,46,-42
17,41,-40
15,41,-39
17,40,-42
17,39,-43
18,38,-42
18,37,-41
18,37,-43
13,36,-44
15,36,-42
19,32,-50
9,34,-41
16,26,-45
16,32,-54
18,28,-56
18,26,-52
15,22,-58
20,25,-55
8,15,-51
24,21,-59
27,13,-60
19,14,-54
10,18,-50
26,10,-60
23,10,-65
24,7,-57
30,7,-53
38,8,-55
33,5,-53
28,2,-56
40,-2,-52
40,-1,-50
33,1,-52
35,-1,-53
39,-4,-47
33,-6,-50
39,-8,-51
33,-12,-49
32,-11,-52
35,-13,-56
33,-12,-55
35,-13,-55
37,-16,-52
33,-12,-56
33,-10,-54
31,-20,-53
32,-11,-54
29,-15,-52
36,-17,-50
31,-17,-54
31,-13,-52
41,-16,-52
36,-16,-53
39,-16,-52
33,-15,-51
29,-16,-51
32,-13,-51
32,-17,-47
29,-15,-48
30,-17,-53
33,-14,-51
34,-12,-51
32,-15,-53
27,-13,-55
33,-13,-51
32,-11,-53
31,-12,-54
36,-13,-51
28,-15,-56
30,-13,-53
25,-11,-54
31,-9,-55
33,-7,-54
31,-8,-56
26,-10,-57
25,-7,-55
30,-12,-56
35,-14,-55
26,-21,-51
25,-16,-51
30,-11,-52
29,-13,-52
26,-18,-58
28,-19,-55
37,-17,-51
35,-16,-51
29,-14,-53
30,-15,-55
25,-13,-56
35,-16,-51
30,-16,-51
32,-12,-52
31,-15,-54
28,-15,-51
27,-14,-52
28,-14,-52
30,-13,-53
29,-13,-52
20,-13,-58
22,-12,-60
24,-14,-58
29,-13,-56
19,-12,-61
18,-10,-61
18,-10,-59
15,-10,-61
14,-10,-60
14,-9,-60
12,-9,-59
14,-6,-64
13,-4,-69
14,-4,-58
21,-3,-59
3,-4,-67
13,-20,-48
5,-17,-55
9,-17,-59
6,-22,-51
3,-26,-54
9,-26,-58
5,-31,-51
6,-30,-55
4,-31,-56
6,-33,-53
8,-32,-56
7,-35,-51
6,-36,-51
7,-33,-56
9,-35,-54
9,-35,-54
12,-34,-57
6,-35,-61
18,-36,-48
5,-38,-53
3,-34,-52
11,-33,-52
10,-35,-51
7,-36,-52
6,-36,-50
7,-35,-51
9,-36,-51
7,-35,-52
6,-34,-51
9,-36,-52
6,-35,-54
8,-33,-52
8,-36,-51
7,-33,-51
7,-35,-53
8,-34,-52
7,-33,-52
7,-33,-52
7,-33,-52
6,-33,-52
9,-33,-51
7,-32,-52
9,-33,-53
10,-33,-55
6,-35,-53
9,-30,-53
7,-31,-53
10,-31,-52
5,-33,-54
7,-32,-52
8,-32,-53
9,-32,-53
9,-31,-55
10,-31,-55
7,-31,-54
15,-31,-52
13,-31,-56
13,-28,-53
8,-31,-57
9,-32,-54
10,-32,-52
11,-31,-51
9,-31,-52
11,-32,-52
12,-31,-53
13,-31,-55
13,-31,-53
13,-31,-53
10,-30,-54
14,-30,-54
11,-31,-50
11,-31,-51
9,-30,-54
13,-30,-54
10,-32,-47
13,-30,-55
15,-29,-62
11,-30,-61
13,-28,-57
16,-29,-53
18,-29,-56
5,-30,-53
10,-31,-47
16,-29,-53
14,-29,-59
10,-32,-48
14,-27,-54
18,-30,-52
14,-31,-49
14,-28,-56
17,-32,-48
17,-31,-48
18,-31,-51
17,-31,-55
17,-31,-55
14,-34,-47
18,-38,-36
17,-32,-36
7,-31,-52
18,-25,-70
16,-33,-56
27,-32,-59
10,-29,-64
15,-28,-61
19,-26,-56
19,-25,-54
22,-26,-48
18,-27,-53
20,-27,-55
17,-26,-48
19,-27,-47
31,-26,-57
34,-26,-56
40,-24,-56
48,-20,-55
79,-15,-58
74,-14,-61
53,-14,-38
55,-10,-23
42,-18,-9
24,-23,28
10,-24,38
20,-24,52
10,-27,52
5,-25,53
6,-28,54
3,-26,58
1,-24,56
4,-22,58
5,-21,59
6,-21,58
3,-20,56
4,-21,56
7,-21,58
7,-21,57
5,-22,55
5,-23,52
1,-31,46
13,-24,46
18,-24,44
21,-24,33
26,-26,29
41,-30,26
49,-31,22
56,-32,22
56,-35,22
54,-36,22
58,-34,20
58,-33,18
63,-34,14
65,-36,12
66,-36,14
66,-33,21
60,-33,23
71,-30,24
59,-28,24
28,-31,40
18,-27,39
30,-23,32
34,-25,30
36,-28,28
40,-36,27
51,-41,32
46,-47,31
42,-46,33
21,-47,25
10,-52,20
27,-55,23
38,-52,31
34,-48,32
19,-45,45
18,-44,47
16,-42,35
24,-41,30
41,-39,25
39,-42,22
37,-47,19
48,-48,25
50,-45,26
37,-46,25
37,-47,26
34,-46,29
29,-46,29
19,-44,25
25,-42,26
33,-42,22
32,-44,20
35,-46,20
43,-48,22
44,-47,22
37,-47,21
32,-49,23
34,-47,29
33,-45,30
31,-42,28
33,-45,28
32,-45,26
32,-47,24
33,-47,24
37,-45,25
37,-45,25
36,-44,23
35,-44,25
36,-43,26
36,-43,27
36,-43,26
36,-43,27
35,-43,26
34,-43,26
35,-43,26
35,-43,26
36,-43,27
35,-44,27
34,-44,26
34,-44,26
35,-45,26
36,-44,26
36,-44,26
35,-44,26
36,-43,25
36,-44,25
36,-44,25
36,-44,25
35,-44,25
33,-45,24
33,-46,25
35,-45,26
35,-45,26
35,-45,26
35,-44,25
36,-44,25
35,-44,25
34,-44,25
34,-45,25
34,-46,26
33,-46,25
33,-47,25
32,-46,26
34,-44,26
35,-44,26
36,-44,26
35,-44,25
34,-45,25
34,-45,25
33,-45,25
33,-45,27
33,-45,27
34,-45,27
34,-44,27
33,-44,26
34,-44,26
36,-43,26
36,-43,25
36,-43,25
34,-44,26
33,-44,25
34,-45,26
35,-45,26
36,-44,25
36,-44,25
36,-43,26
37,-43,25
37,-43,25
37,-43,24
37,-44,24
36,-45,24
35,-45,25
34,-45,25
34,-45,25
35,-44,26
35,-45,25
36,-46,26
34,-45,25
34,-44,24
33,-44,24
34,-44,25
38,-44,27
38,-44,26
31,-45,23
29,-45,23
32,-44,25
39,-44,19
40,-44,16
43,-44,18
43,-44,19
34,-44,7
41,-43,4
46,-43,5
53,-41,2
52,-38,-7
54,-42,-3
48,-41,0
46,-43,-1
44,-43,-1
44,-44,1
57,-43,1
45,-45,3
28,-46,4
36,-44,4
45,-43,0
54,-43,-1
52,-45,2
40,-44,3
39,-46,5
40,-46,5
42,-46,4
42,-45,3
42,-45,3
44,-45,3
44,-45,4
43,-44,4
42,-45,4
43,-45,3
43,-45,4
42,-45,4
42,-45,4
41,-45,4
42,-45,4
43,-45,5
43,-45,5
43,-45,4
42,-45,4
42,-45,4
42,-45,5
43,-45,5
42,-45,5
41,-45,4
43,-45,4
43,-45,5
42,-45,5
41,-45,5
42,-45,5
43,-45,4
43,-45,4
42,-45,5
42,-45,5
42,-44,4
43,-45,4
43,-45,4
44,-45,4
43,-45,4
43,-45,4
42,-45,4
42,-45,4
43,-45,3
44,-45,3
43,-44,4
43,-44,4
43,-44,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-44,4
43,-45,4
43,-45,4
43,-45,4
43,-44,4
43,-44,4
43,-45,4
43,-45,4
42,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
42,-45,4
42,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-44,4
43,-44,4
43,-45,4
43,-45,4
43,-45,4
42,-45,4
42,-45,4
43,-45,4
43,-45,4
42,-45,4
42,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
42,-45,4
42,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,3
42,-45,4
43,-45,4
43,-45,3
42,-45,4
42,-45,3
43,-45,4
42,-45,4
43,-45,4
43,-45,4
43,-45,3
42,-45,4
43,-45,4
43,-45,3
43,-45,3
42,-45,3
43,-45,3
43,-45,3
42,-45,3
42,-45,4
43,-45,3
43,-45,3
43,-45,4
42,-45,4
43,-45,3
43,-45,3
42,-45,4
43,-45,3
42,-45,3
43,-45,3
43,-45,3
43,-45,3
43,-45,3
42,-45,3
43,-45,3
44,-45,3
43,-44,3
43,-44,3
43,-45,3
43,-45,3
42,-45,3
43,-45,4
43,-45,3
43,-44,3
43,-44,3
43,-44,3
43,-44,3
43,-45,3
43,-45,4
42,-44,4
43,-45,3
43,-45,3
43,-44,3
43,-44,3
43,-44,3
43,-44,3
43,-45,3
42,-45,3
43,-44,3
43,-45,3
43,-45,3
43,-44,3
43,-45,3
43,-45,4
43,-44,3
43,-44,4
43,-45,3
43,-44,4
43,-45,4
43,-45,4
43,-45,3
43,-44,4
43,-45,4
43,-44,4
43,-44,4
43,-44,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-44,4
43,-45,4
43,-45,4
43,-45,3
43,-44,4
43,-44,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
42,-45,4
43,-45,4
43,-45,3
44,-44,4
43,-45,3
42,-45,3
42,-45,3
43,-45,4
44,-45,4
43,-44,4
42,-44,3
43,-44,3
43,-45,4
43,-45,3
43,-45,3
43,-45,3
44,-44,4
44,-44,3
43,-45,3
42,-45,3
43,-45,4
43,-45,4
43,-44,3
43,-45,4
43,-45,4
44,-44,3
43,-44,3
42,-45,4
43,-45,3
43,-44,3
43,-45,3
44,-44,3
43,-45,3
43,-45,3
43,-45,4
43,-44,4
43,-44,3
43,-45,3
43,-45,3
43,-45,3
43,-44,3
43,-44,4
43,-45,3
43,-45,3
43,-44,3
43,-44,4
43,-44,4
44,-45,3
43,-45,3
43,-44,3
43,-44,3
43,-44,3
43,-44,3
43,-44,3
42,-44,3
43,-45,3
44,-46,3
45,-46,3
42,-44,3
42,-43,2
43,-43,2
45,-44,1
45,-44,1
44,-45,2
44,-45,2
43,-45,3
42,-45,3
43,-45,3
44,-44,2
44,-44,2
45,-44,3
44,-44,3
42,-45,3
42,-45,3
42,-45,3
43,-45,3
43,-45,3
43,-45,3
43,-44,3
42,-44,3
43,-44,3
44,-45,3
43,-44,3
43,-45,3
43,-45,3
43,-45,3
42,-45,3
42,-45,3
43,-44,3
43,-44,3
43,-45,3
43,-44,3
43,-44,4
42,-44,4
42,-44,3
43,-45,3
43,-45,3
43,-45,3
42,-45,3
42,-45,3
43,-45,3
43,-45,3
43,-45,3
43,-45,3
43,-45,3
42,-45,3
41,-46,4
41,-46,4
42,-46,4
42,-45,4
42,-45,4
43,-45,4
43,-45,4
42,-45,4
42,-45,4
43,-45,4
42,-45,4
42,-45,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
42,-45,5
43,-45,4
43,-44,4
43,-44,4
43,-44,4
43,-45,4
43,-45,4
43,-45,4
43,-45,4
42,-44,4
42,-44,4
44,-44,4
45,-44,3
44,-44,3
43,-44,3
43,-44,3
43,-44,3
44,-44,3
44,-44,3
43,-44,3
47,-44,3
53,-40,6
54,-30,9
65,-42,10
64,-39,12
71,-35,16
66,-38,17
46,-43,23
54,-40,22
44,-42,23
47,-36,24
38,-39,23
31,-36,20
30,-34,23
25,-31,27
22,-33,28
21,-35,34
20,-39,37
23,-40,44
11,-43,43
13,-42,44
17,-42,46
18,-41,46
19,-38,45
18,-37,43
17,-35,45
16,-34,46
14,-35,46
17,-35,47
17,-35,48
18,-36,48
19,-36,48
16,-36,48
15,-37,48
16,-37,49
14,-42,41
14,-30,49
17,-37,48
12,-36,49
15,-39,48
16,-39,47
21,-31,50
22,-33,52
11,-36,43
20,-38,50
14,-43,46
19,-31,47
21,-35,47
19,-32,48
26,-33,51
9,-37,46
10,-39,48
19,-34,51
19,-40,52
19,-33,50
5,-38,48
12,-37,50
4,-47,43
9,-25,51
7,-42,46
7,-45,48
11,-33,45
11,-33,50
16,-38,49
11,-33,50
16,-31,50
3,-40,48
14,-36,52
2,-39,48
11,-37,53
12,-38,51
4,-35,51
9,-36,53
6,-42,49
7,-31,51
8,-41,49
6,-42,48
13,-39,51
5,-41,45
10,-34,49
5,-38,44
4,-42,46
15,-33,50
8,-39,47
7,-37,48
8,-38,48
6,-39,48
13,-35,50
4,-40,47
8,-38,50
12,-38,51
6,-40,49
7,-37,49
